產品編號,區域編號,訂購日期,銷售數量,單價,銷售金額,銷售成本
447,258,2020/11/7,150,$150,"$22,500","$16,875 "
448,5,2020/11/7,3,$120,$360,$270 
447,5,2020/11/7,2,$150,$300,$225 
234,273,2020/11/8,3,$300,$900,$675 
562,280,2020/11/9,8,"$14,304","$114,432","$85,824 "
574,134,2020/11/9,7,"$14,304","$100,128","$75,096 "
574,280,2020/11/9,7,"$14,304","$100,128","$75,096 "
573,280,2020/11/9,5,"$14,304","$71,520","$53,640 "
561,134,2020/11/9,4,"$14,304","$57,216","$42,912 "
234,258,2020/11/9,4,$300,"$1,200",$900 
234,292,2020/11/9,6,$300,"$1,800","$1,350 "
490,10,2020/11/9,4,$324,"$1,296",$972 
573,114,2020/11/9,2,"$14,304","$28,608","$21,456 "
562,134,2020/11/9,2,"$14,304","$28,608","$21,456 "
234,5,2020/11/10,450,$300,"$135,000","$101,250 "
231,5,2020/11/10,100,$300,"$30,000","$22,500 "
490,4,2020/11/10,11,$324,"$3,564","$2,673 "
234,119,2020/11/10,9,$300,"$2,700","$2,025 "
447,120,2020/11/10,9,$150,"$1,350","$1,013 "
448,120,2020/11/10,7,$120,$840,$630 
231,4,2020/11/10,150,$300,"$45,000","$33,750 "
234,4,2020/11/10,150,$300,"$45,000","$33,750 "
488,4,2020/11/10,6,$324,"$1,944","$1,458 "
488,5,2020/11/10,4,$324,"$1,296",$972 
490,5,2020/11/10,5,$324,"$1,620","$1,215 "
447,4,2020/11/10,8,$150,"$1,200",$900 
448,4,2020/11/10,6,$120,$720,$540 
573,126,2020/11/11,45,"$14,304","$643,680","$482,760 "
574,1,2020/11/11,10,"$14,304","$143,040","$107,280 "
573,1,2020/11/11,10,"$13,112","$131,120","$98,340 "
561,1,2020/11/11,3,"$14,304","$42,912","$32,184 "
447,12,2020/11/11,400,$150,"$60,000","$45,000 "
447,8,2020/11/11,400,$150,"$60,000","$45,000 "
448,9,2020/11/11,3,$120,$360,$270 
448,12,2020/11/11,2,$120,$240,$180 
234,286,2020/11/11,3,$300,$900,$675 
574,126,2020/11/11,2,"$14,304","$28,608","$21,456 "
561,126,2020/11/11,2,"$14,304","$28,608","$21,456 "
488,10,2020/11/12,250,$324,"$81,000","$60,750 "
234,10,2020/11/12,250,$300,"$75,000","$56,250 "
448,4,2020/11/12,400,$120,"$48,000","$36,000 "
234,9,2020/11/12,150,$300,"$45,000","$33,750 "
231,257,2020/11/12,11,$300,"$3,300","$2,475 "
490,257,2020/11/12,6,$324,"$1,944","$1,458 "
234,257,2020/11/12,7,$300,"$2,100","$1,575 "
488,257,2020/11/12,8,$324,"$2,592","$1,944 "
234,272,2020/11/12,9,$300,"$2,700","$2,025 "
447,285,2020/11/12,11,$150,"$1,650","$1,238 "
448,285,2020/11/12,11,$120,"$1,320",$990 
231,10,2020/11/12,7,$300,"$2,100","$1,575 "
490,10,2020/11/12,7,$324,"$2,268","$1,701 "
490,8,2020/11/12,5,$324,"$1,620","$1,215 "
231,10,2020/11/12,5,$300,"$1,500","$1,125 "
488,7,2020/11/12,3,$324,$972,$729 
447,4,2020/11/12,6,$150,$900,$675 
234,272,2020/11/13,3,$300,$900,$675 
447,287,2020/11/13,250,$150,"$37,500","$28,125 "
448,287,2020/11/13,250,$120,"$30,000","$22,500 "
574,263,2020/11/14,30,"$14,304","$429,120","$321,840 "
573,263,2020/11/14,10,"$14,304","$143,040","$107,280 "
561,282,2020/11/14,5,"$14,304","$71,520","$53,640 "
573,282,2020/11/14,5,"$14,304","$71,520","$53,640 "
574,282,2020/11/14,5,"$14,304","$71,520","$53,640 "
562,282,2020/11/14,5,"$14,304","$71,520","$53,640 "
448,275,2020/11/14,100,$120,"$12,000","$9,000 "
448,291,2020/11/14,150,$120,"$18,000","$13,500 "
448,9,2020/11/14,5,$120,$600,$450 
447,9,2020/11/14,3,$150,$450,$338 
488,285,2020/11/15,2,$324,$648,$486 
231,285,2020/11/15,2,$300,$600,$450 
234,285,2020/11/15,7,$300,"$2,100","$1,575 "
490,285,2020/11/15,5,$324,"$1,620","$1,215 "
490,287,2020/11/15,3,$324,$972,$729 
561,263,2020/11/16,3,"$14,304","$42,912","$32,184 "
231,136,2020/11/16,7,$300,"$2,100","$1,575 "
488,136,2020/11/16,3,$324,$972,$729 
490,136,2020/11/16,4,$324,"$1,296",$972 
234,136,2020/11/16,7,$300,"$2,100","$1,575 "
234,257,2020/11/16,13,$290,"$3,770","$2,828 "
231,257,2020/11/16,2,$300,$600,$450 
488,257,2020/11/16,6,$324,"$1,944","$1,458 "
490,257,2020/11/16,9,$324,"$2,916","$2,187 "
490,257,2020/11/16,4,$324,"$1,296",$972 
231,257,2020/11/16,6,$300,"$1,800","$1,350 "
234,257,2020/11/16,7,$300,"$2,100","$1,575 "
488,257,2020/11/16,6,$324,"$1,944","$1,458 "
234,263,2020/11/16,5,$300,"$1,500","$1,125 "
490,263,2020/11/16,4,$324,"$1,296",$972 
234,291,2020/11/16,2,$300,$600,$450 
490,291,2020/11/16,3,$324,$972,$729 
447,120,2020/11/16,200,$150,"$30,000","$22,500 "
573,263,2020/11/16,2,"$14,304","$28,608","$21,456 "
448,119,2020/11/17,10,$120,"$1,200",$900 
447,119,2020/11/17,300,$150,"$45,000","$33,750 "
234,7,2020/11/17,100,$300,"$30,000","$22,500 "
488,7,2020/11/17,5,$324,"$1,620","$1,215 "
490,7,2020/11/17,5,$324,"$1,620","$1,215 "
231,7,2020/11/17,5,$300,"$1,500","$1,125 "
574,263,2020/11/18,8,"$14,304","$114,432","$85,824 "
562,263,2020/11/18,8,"$14,304","$114,432","$85,824 "
488,117,2020/11/18,200,$324,"$64,800","$48,600 "
490,117,2020/11/18,100,$324,"$32,400","$24,300 "
231,117,2020/11/18,5,$300,"$1,500","$1,125 "
234,117,2020/11/18,4,$300,"$1,200",$900 
234,263,2020/11/18,9,$290,"$2,610","$1,958 "
490,263,2020/11/18,5,$324,"$1,620","$1,215 "
488,263,2020/11/18,13,$324,"$4,212","$3,159 "
231,263,2020/11/18,5,$300,"$1,500","$1,050 "
234,271,2020/11/18,3,$300,$900,$630 
490,282,2020/11/18,6,$324,"$1,944","$1,361 "
234,282,2020/11/18,5,$300,"$1,500","$1,050 "
447,7,2020/11/18,5,$150,$750,$525 
448,7,2020/11/18,6,$120,$720,$504 
573,282,2020/11/18,2,"$14,304","$28,608","$20,026 "
561,282,2020/11/18,2,"$14,304","$28,608","$20,026 "
234,264,2020/11/19,7,$300,"$2,100","$1,470 "
234,279,2020/11/20,5,$300,"$1,500","$1,050 "
447,125,2020/11/20,150,$150,"$22,500","$15,750 "
448,125,2020/11/20,200,$120,"$24,000","$16,800 "
231,123,2020/11/21,2,$300,$600,$420 
488,123,2020/11/21,6,$324,"$1,944","$1,361 "
490,123,2020/11/21,5,$324,"$1,620","$1,134 "
234,123,2020/11/21,6,$300,"$1,800","$1,260 "
234,282,2020/11/21,4,$300,"$1,200",$840 
490,282,2020/11/21,6,$324,"$1,944","$1,361 "
490,282,2020/11/21,3,$324,$972,$680 
234,282,2020/11/21,3,$300,$900,$630 
488,113,2020/11/22,4,$324,"$1,296",$907 
490,113,2020/11/22,9,$324,"$2,916","$2,041 "
231,113,2020/11/22,13,$290,"$3,770","$2,639 "
234,113,2020/11/22,15,$290,"$4,350","$3,045 "
488,116,2020/11/22,6,$324,"$1,944","$1,361 "
490,116,2020/11/22,17,$297,"$5,049","$3,534 "
234,116,2020/11/22,15,$290,"$4,350","$3,045 "
231,116,2020/11/22,3,$300,$900,$630 
448,257,2020/11/22,250,$120,"$30,000","$21,000 "
447,257,2020/11/22,100,$150,"$15,000","$10,500 "
573,2,2020/11/23,17,"$14,304","$243,168","$170,218 "
562,265,2020/11/23,9,"$14,304","$128,736","$90,115 "
561,134,2020/11/23,6,"$14,304","$85,824","$60,077 "
562,1,2020/11/23,5,"$14,304","$71,520","$50,064 "
573,11,2020/11/23,4,"$14,304","$57,216","$40,051 "
561,265,2020/11/23,4,"$14,304","$57,216","$40,051 "
573,265,2020/11/23,4,"$14,304","$57,216","$40,051 "
561,12,2020/11/23,3,"$14,304","$42,912","$30,038 "
562,114,2020/11/23,3,"$14,304","$42,912","$30,038 "
573,134,2020/11/23,3,"$14,304","$42,912","$30,038 "
488,114,2020/11/23,2,$324,$648,$454 
234,265,2020/11/23,6,$275,"$1,650","$1,155 "
231,265,2020/11/23,9,$300,"$2,700","$1,890 "
488,265,2020/11/23,150,$324,"$48,600","$34,020 "
490,265,2020/11/23,2,$324,$648,$454 
448,277,2020/11/23,3,$120,$360,$252 
562,3,2020/11/24,6,"$14,304","$85,824","$60,077 "
573,4,2020/11/24,5,"$13,828","$69,140","$48,398 "
561,12,2020/11/24,4,"$14,304","$57,216","$40,051 "
234,126,2020/11/24,3,$300,$900,$630 
231,272,2020/11/24,250,$300,"$75,000","$52,500 "
488,272,2020/11/24,400,$324,"$129,600","$90,720 "
234,272,2020/11/24,3,$300,$900,$630 
490,272,2020/11/24,3,$324,$972,$680 
490,292,2020/11/24,1,$324,$324,$227 
234,292,2020/11/24,3,$300,$900,$630 
447,113,2020/11/24,3,$150,$450,$315 
448,113,2020/11/24,2,$120,$240,$168 
490,1,2020/11/24,6,$324,"$1,944","$1,361 "
574,2,2020/11/24,2,"$14,304","$28,608","$20,026 "
488,273,2020/11/25,6,$324,"$1,944","$1,361 "
231,273,2020/11/25,4,$300,"$1,200",$840 
490,273,2020/11/25,8,$324,"$2,592","$1,814 "
234,273,2020/11/25,9,$300,"$2,700","$1,890 "
447,293,2020/11/25,150,$150,"$22,500","$15,750 "
448,293,2020/11/25,100,$120,"$12,000","$8,400 "
234,283,2020/11/26,4,$300,"$1,200",$840 
574,124,2020/11/27,11,"$14,304","$157,344","$110,141 "
561,124,2020/11/27,10,"$14,304","$143,040","$100,128 "
573,124,2020/11/27,5,"$14,304","$71,520","$50,064 "
562,124,2020/11/27,4,"$14,304","$57,216","$40,051 "
561,264,2020/11/27,3,"$14,304","$42,912","$30,038 "
234,135,2020/11/27,4,$300,"$1,200",$840 
234,140,2020/11/27,5,$300,"$1,500","$1,050 "
231,264,2020/11/27,7,$300,"$2,100","$1,470 "
488,264,2020/11/27,5,$324,"$1,620","$1,134 "
234,264,2020/11/27,15,$290,"$4,350","$3,045 "
490,264,2020/11/27,11,$324,"$3,564","$2,495 "
574,264,2020/11/27,2,"$14,304","$28,608","$20,026 "
562,264,2020/11/27,2,"$14,304","$28,608","$20,026 "
573,2,2020/11/28,3,"$14,304","$42,912","$30,038 "
447,273,2020/11/28,250,$150,"$37,500","$26,250 "
448,273,2020/11/28,150,$120,"$18,000","$12,600 "
448,281,2020/11/28,200,$120,"$24,000","$16,800 "
447,281,2020/11/28,150,$150,"$22,500","$15,750 "
573,3,2020/11/28,2,"$14,304","$28,608","$20,026 "
234,275,2020/11/29,6,$300,"$1,800","$1,260 "
448,286,2020/11/29,200,$120,"$24,000","$16,800 "
447,286,2020/11/29,400,$150,"$60,000","$42,000 "
490,265,2020/11/30,8,$324,"$2,592","$1,814 "
234,293,2020/11/30,7,$300,"$2,100","$1,470 "
490,293,2020/11/30,6,$324,"$1,944","$1,361 "
488,293,2020/11/30,7,$324,"$2,268","$1,588 "
231,293,2020/11/30,9,$300,"$2,700","$1,890 "
448,123,2020/11/30,400,$120,"$48,000","$33,600 "
447,123,2020/11/30,250,$150,"$37,500","$26,250 "
447,259,2020/11/30,250,$150,"$37,500","$26,250 "
448,259,2020/11/30,200,$120,"$24,000","$16,800 "
448,9,2020/12/1,100,$120,"$12,000","$8,400 "
447,116,2020/12/1,500,$150,"$75,000","$52,500 "
448,116,2020/12/1,150,$120,"$18,000","$12,600 "
447,272,2020/12/1,250,$150,"$37,500","$26,250 "
448,272,2020/12/1,400,$120,"$48,000","$33,600 "
448,289,2020/12/1,200,$120,"$24,000","$16,800 "
447,289,2020/12/1,200,$150,"$30,000","$21,000 "
573,268,2020/12/2,5,"$14,304","$71,520","$50,064 "
561,11,2020/12/2,4,"$14,304","$57,216","$40,051 "
561,268,2020/12/2,4,"$14,304","$57,216","$40,051 "
562,11,2020/12/2,3,"$14,304","$42,912","$30,038 "
573,11,2020/12/2,3,"$14,304","$42,912","$30,038 "
490,273,2020/12/2,100,$324,"$32,400","$22,680 "
447,137,2020/12/2,8,$150,"$1,200",$840 
234,5,2020/12/2,4,$300,"$1,200",$840 
234,9,2020/12/2,5,$300,"$1,500","$1,050 "
561,262,2020/12/3,4,"$14,304","$57,216","$40,051 "
573,262,2020/12/3,3,"$14,304","$42,912","$30,038 "
234,116,2020/12/3,10,$300,"$3,000","$2,100 "
231,116,2020/12/3,3,$300,$900,$630 
490,116,2020/12/3,6,$324,"$1,944","$1,361 "
488,116,2020/12/3,4,$324,"$1,296",$907 
490,262,2020/12/3,7,$324,"$2,268","$1,588 "
234,262,2020/12/3,9,$300,"$2,700","$1,890 "
448,116,2020/12/3,150,$120,"$18,000","$12,600 "
447,116,2020/12/3,200,$150,"$30,000","$21,000 "
561,260,2020/12/3,2,"$14,304","$28,608","$20,026 "
561,274,2020/12/4,10,"$14,304","$143,040","$100,128 "
490,274,2020/12/4,650,$324,"$210,600","$147,420 "
447,6,2020/12/4,2,$145,$290,$203 
448,6,2020/12/4,2,$120,$240,$168 
234,3,2020/12/5,200,$300,"$60,000","$42,000 "
490,2,2020/12/5,150,$324,"$48,600","$34,020 "
447,138,2020/12/5,10,$150,"$1,500","$1,050 "
448,138,2020/12/5,5,$120,$600,$420 
574,123,2020/12/6,9,"$14,304","$128,736","$90,115 "
561,291,2020/12/6,9,"$14,304","$128,736","$90,115 "
573,123,2020/12/6,7,"$14,304","$100,128","$70,090 "
561,123,2020/12/6,6,"$14,304","$85,824","$60,077 "
574,291,2020/12/6,5,"$14,304","$71,520","$50,064 "
562,291,2020/12/6,5,"$14,304","$71,520","$50,064 "
234,6,2020/12/6,17,$275,"$4,675","$3,273 "
490,123,2020/12/6,200,$324,"$64,800","$45,360 "
488,123,2020/12/6,2,$324,$648,$454 
231,123,2020/12/6,2,$300,$600,$420 
234,123,2020/12/6,9,$300,"$2,700","$1,890 "
488,291,2020/12/6,3,$324,$972,$680 
231,291,2020/12/6,7,$300,"$2,100","$1,470 "
490,291,2020/12/6,2,$313,$626,$438 
234,291,2020/12/6,12,$300,"$3,600","$2,520 "
490,6,2020/12/6,9,$324,"$2,916","$2,041 "
488,6,2020/12/6,3,$324,$972,$680 
231,6,2020/12/6,6,$300,"$1,800","$1,260 "
447,9,2020/12/6,5,$150,$750,$525 
573,291,2020/12/6,2,"$14,304","$28,608","$20,026 "
231,134,2020/12/7,3,$300,$900,$630 
448,259,2020/12/7,150,$120,"$18,000","$12,600 "
447,275,2020/12/7,200,$150,"$30,000","$21,000 "
448,275,2020/12/7,200,$120,"$24,000","$16,800 "
562,138,2020/12/8,3,"$14,304","$42,912","$30,038 "
573,138,2020/12/8,3,"$14,304","$42,912","$30,038 "
447,10,2020/12/8,250,$150,"$37,500","$26,250 "
234,138,2020/12/8,5,$300,"$1,500","$1,050 "
231,138,2020/12/8,3,$300,$900,$630 
490,138,2020/12/8,9,$324,"$2,916","$2,041 "
488,138,2020/12/8,4,$324,"$1,296",$907 
234,290,2020/12/8,3,$300,$900,$630 
490,290,2020/12/8,3,$324,$972,$680 
561,286,2020/12/9,9,"$14,304","$128,736","$90,115 "
573,286,2020/12/9,7,"$14,304","$100,128","$70,090 "
562,286,2020/12/9,7,"$14,304","$100,128","$70,090 "
234,9,2020/12/9,11,$300,"$3,300","$2,310 "
490,124,2020/12/9,8,$324,"$2,592","$1,814 "
488,124,2020/12/9,7,$324,"$2,268","$1,588 "
234,124,2020/12/9,9,$300,"$2,700","$1,890 "
231,124,2020/12/9,4,$300,"$1,200",$840 
231,9,2020/12/9,3,$300,$900,$630 
490,9,2020/12/9,3,$324,$972,$680 
488,9,2020/12/9,6,$324,"$1,944","$1,361 "
562,270,2020/12/10,3,"$14,304","$42,912","$30,038 "
561,271,2020/12/10,3,"$14,304","$42,912","$30,038 "
574,271,2020/12/10,3,"$14,304","$42,912","$30,038 "
447,10,2020/12/10,250,$150,"$37,500","$26,250 "
448,10,2020/12/10,200,$120,"$24,000","$16,800 "
490,266,2020/12/10,5,$324,"$1,620","$1,134 "
234,266,2020/12/10,10,$300,"$3,000","$2,100 "
234,275,2020/12/10,4,$300,"$1,200",$840 
231,275,2020/12/10,3,$300,$900,$630 
488,275,2020/12/10,4,$324,"$1,296",$907 
490,275,2020/12/10,7,$324,"$2,268","$1,588 "
234,3,2020/12/10,7,$300,"$2,100","$1,470 "
490,3,2020/12/10,6,$324,"$1,944","$1,361 "
231,3,2020/12/10,5,$300,"$1,500","$1,050 "
488,3,2020/12/10,4,$324,"$1,296",$907 
561,266,2020/12/10,2,"$14,304","$28,608","$20,026 "
574,266,2020/12/10,2,"$14,304","$28,608","$20,026 "
562,266,2020/12/10,2,"$14,304","$28,608","$20,026 "
573,266,2020/12/10,2,"$14,304","$28,608","$20,026 "
573,270,2020/12/10,2,"$14,304","$28,608","$20,026 "
561,270,2020/12/10,2,"$14,304","$28,608","$20,026 "
562,271,2020/12/10,2,"$14,304","$28,608","$20,026 "
561,284,2020/12/11,9,"$14,304","$128,736","$90,115 "
573,284,2020/12/11,7,"$14,304","$100,128","$70,090 "
573,121,2020/12/11,3,"$14,304","$42,912","$30,038 "
562,121,2020/12/11,3,"$14,304","$42,912","$30,038 "
561,121,2020/12/11,3,"$14,304","$42,912","$30,038 "
573,280,2020/12/11,3,"$14,304","$42,912","$30,038 "
562,284,2020/12/11,3,"$14,304","$42,912","$30,038 "
490,118,2020/12/11,3,$324,$972,$680 
490,121,2020/12/11,6,$324,"$1,944","$1,361 "
231,121,2020/12/11,7,$300,"$2,100","$1,470 "
488,121,2020/12/11,6,$324,"$1,944","$1,361 "
234,121,2020/12/11,11,$300,"$3,300","$2,310 "
234,280,2020/12/11,4,$300,"$1,200",$840 
490,280,2020/12/11,5,$324,"$1,620","$1,134 "
231,284,2020/12/11,5,$300,"$1,500","$1,050 "
488,284,2020/12/11,9,$324,"$2,916","$2,041 "
490,284,2020/12/11,9,$324,"$2,916","$2,041 "
234,284,2020/12/11,7,$300,"$2,100","$1,470 "
448,122,2020/12/11,350,$120,"$42,000","$29,400 "
447,122,2020/12/11,300,$150,"$45,000","$31,500 "
561,118,2020/12/11,2,"$14,304","$28,608","$20,026 "
574,121,2020/12/11,2,"$14,304","$28,608","$20,026 "
574,284,2020/12/11,2,"$14,304","$28,608","$20,026 "
234,258,2020/12/12,200,$300,"$60,000","$42,000 "
231,258,2020/12/12,100,$300,"$30,000","$21,000 "
490,258,2020/12/12,5,$324,"$1,620","$1,134 "
488,258,2020/12/12,5,$324,"$1,620","$1,134 "
447,4,2020/12/12,8,$150,"$1,200",$840 
448,4,2020/12/12,8,$120,$960,$672 
573,8,2020/12/13,4,"$14,304","$57,216","$40,051 "
561,136,2020/12/13,4,"$14,304","$57,216","$40,051 "
562,8,2020/12/13,3,"$14,304","$42,912","$30,038 "
234,136,2020/12/13,9,$300,"$2,700","$1,890 "
231,136,2020/12/13,5,$300,"$1,500","$1,050 "
488,136,2020/12/13,7,$324,"$2,268","$1,588 "
490,136,2020/12/13,7,$324,"$2,268","$1,588 "
488,139,2020/12/13,4,$324,"$1,296",$907 
231,139,2020/12/13,8,$300,"$2,400","$1,680 "
490,139,2020/12/13,5,$324,"$1,620","$1,134 "
234,139,2020/12/13,10,$300,"$3,000","$2,100 "
448,122,2020/12/13,200,$120,"$24,000","$16,800 "
447,122,2020/12/13,300,$150,"$45,000","$31,500 "
447,134,2020/12/13,400,$150,"$60,000","$42,000 "
448,134,2020/12/13,250,$120,"$30,000","$21,000 "
448,261,2020/12/13,250,$120,"$30,000","$21,000 "
447,261,2020/12/13,250,$150,"$37,500","$26,250 "
574,8,2020/12/13,2,"$14,304","$28,608","$20,026 "
562,136,2020/12/13,2,"$14,304","$28,608","$20,026 "
573,136,2020/12/13,2,"$14,304","$28,608","$20,026 "
561,4,2020/12/14,6,"$14,304","$85,824","$60,077 "
561,7,2020/12/14,4,"$14,304","$57,216","$40,051 "
234,284,2020/12/14,4,$300,"$1,200",$840 
490,284,2020/12/14,100,$324,"$32,400","$22,680 "
447,262,2020/12/14,2,$150,$300,$210 
562,7,2020/12/14,1,"$14,304","$14,304","$10,013 "
574,12,2020/12/15,27,"$14,304","$386,208","$270,346 "
562,11,2020/12/15,15,"$14,304","$214,560","$150,192 "
573,267,2020/12/15,16,"$14,304","$228,864","$160,205 "
573,257,2020/12/15,7,"$14,304","$100,128","$70,090 "
561,2,2020/12/15,5,"$14,304","$71,520","$50,064 "
573,265,2020/12/15,5,"$14,304","$71,520","$50,064 "
561,267,2020/12/15,5,"$14,304","$71,520","$50,064 "
573,1,2020/12/15,4,"$14,304","$57,216","$40,051 "
574,257,2020/12/15,4,"$14,304","$57,216","$40,051 "
562,257,2020/12/15,3,"$14,304","$42,912","$30,038 "
574,267,2020/12/15,3,"$14,304","$42,912","$30,038 "
490,257,2020/12/15,10,$324,"$3,240","$2,268 "
488,257,2020/12/15,4,$324,"$1,296",$907 
231,257,2020/12/15,4,$300,"$1,200",$840 
234,257,2020/12/15,4,$300,"$1,200",$840 
488,267,2020/12/15,9,$324,"$2,916","$2,041 "
234,267,2020/12/15,8,$300,"$2,400","$1,680 "
231,267,2020/12/15,4,$300,"$1,200",$840 
490,267,2020/12/15,1,$297,$297,$208 
448,115,2020/12/15,4,$120,$480,$336 
447,115,2020/12/15,4,$150,$600,$420 
561,257,2020/12/15,2,"$14,304","$28,608","$20,026 "
561,121,2020/12/16,3,"$14,304","$42,912","$30,038 "
573,121,2020/12/16,3,"$14,304","$42,912","$30,038 "
234,270,2020/12/16,8,$300,"$2,400","$1,680 "
573,265,2020/12/17,4,"$14,304","$57,216","$40,051 "
561,265,2020/12/17,3,"$14,304","$42,912","$30,038 "
574,265,2020/12/17,3,"$14,304","$42,912","$30,038 "
234,112,2020/12/17,5,$300,"$1,500","$1,050 "
490,112,2020/12/17,6,$324,"$1,944","$1,361 "
488,122,2020/12/17,7,$324,"$2,268","$1,588 "
231,122,2020/12/17,8,$300,"$2,400","$1,680 "
490,265,2020/12/17,15,$313,"$4,695","$3,287 "
488,265,2020/12/17,6,$324,"$1,944","$1,361 "
234,265,2020/12/17,11,$300,"$3,300","$2,310 "
231,265,2020/12/17,12,$290,"$3,480","$2,436 "
562,265,2020/12/17,2,"$14,304","$28,608","$20,026 "
573,269,2020/12/18,3,"$14,304","$42,912","$30,038 "
488,115,2020/12/18,12,$313,"$3,756","$2,629 "
490,115,2020/12/18,10,$324,"$3,240","$2,268 "
231,115,2020/12/18,7,$300,"$2,100","$1,470 "
234,115,2020/12/18,2,$300,$600,$420 
490,1,2020/12/18,3,$324,$972,$680 
234,1,2020/12/18,3,$300,$900,$630 
561,269,2020/12/18,2,"$14,304","$28,608","$20,026 "
562,12,2020/12/19,9,"$14,304","$128,736","$90,115 "
574,12,2020/12/19,6,"$14,304","$85,824","$60,077 "
573,289,2020/12/19,6,"$14,304","$85,824","$60,077 "
573,126,2020/12/19,5,"$14,304","$71,520","$50,064 "
561,126,2020/12/19,4,"$14,304","$57,216","$40,051 "
562,126,2020/12/19,3,"$14,304","$42,912","$30,038 "
574,126,2020/12/19,3,"$14,304","$42,912","$30,038 "
490,118,2020/12/19,7,$324,"$2,268","$1,588 "
488,118,2020/12/19,9,$324,"$2,916","$2,041 "
231,118,2020/12/19,11,$300,"$3,300","$2,310 "
234,118,2020/12/19,8,$300,"$2,400","$1,680 "
490,126,2020/12/19,7,$324,"$2,268","$1,588 "
561,289,2020/12/19,2,"$14,304","$28,608","$20,026 "
562,6,2020/12/20,15,"$14,304","$214,560","$150,192 "
574,7,2020/12/20,10,"$14,304","$143,040","$100,128 "
573,258,2020/12/20,4,"$14,304","$57,216","$40,051 "
573,8,2020/12/20,3,"$14,304","$42,912","$30,038 "
234,264,2020/12/20,3,$300,$900,$630 
448,290,2020/12/20,3,$120,$360,$252 
447,290,2020/12/20,3,$150,$450,$315 
573,2,2020/12/20,2,"$14,304","$28,608","$20,026 "
234,290,2020/12/21,8,$300,"$2,400","$1,680 "
447,118,2020/12/21,300,$150,"$45,000","$31,500 "
448,118,2020/12/21,200,$120,"$24,000","$16,800 "
562,118,2020/12/23,7,"$14,304","$100,128","$70,090 "
561,118,2020/12/23,4,"$14,304","$57,216","$40,051 "
574,118,2020/12/23,2,"$14,304","$28,608","$20,026 "
573,118,2020/12/23,2,"$14,304","$28,608","$20,026 "
573,115,2020/12/24,5,"$14,304","$71,520","$50,064 "
488,8,2020/12/24,300,$324,"$97,200","$68,040 "
490,1,2020/12/24,17,$297,"$5,049","$3,534 "
488,1,2020/12/24,11,$324,"$3,564","$2,495 "
234,1,2020/12/24,11,$300,"$3,300","$2,310 "
231,1,2020/12/24,10,$300,"$3,000","$2,100 "
231,115,2020/12/24,7,$300,"$2,100","$1,470 "
488,115,2020/12/24,5,$324,"$1,620","$1,134 "
234,115,2020/12/24,6,$300,"$1,800","$1,260 "
490,115,2020/12/24,5,$324,"$1,620","$1,134 "
234,259,2020/12/24,3,$300,$900,$630 
490,259,2020/12/24,3,$324,$972,$680 
448,113,2020/12/24,4,$120,$480,$336 
490,10,2020/12/24,6,$324,"$1,944","$1,361 "
234,9,2020/12/24,2,$300,$600,$420 
562,115,2020/12/24,2,"$14,304","$28,608","$20,026 "
561,115,2020/12/24,2,"$14,304","$28,608","$20,026 "
574,115,2020/12/24,2,"$14,304","$28,608","$20,026 "
573,3,2020/12/25,4,"$14,304","$57,216","$40,051 "
231,114,2020/12/25,7,$300,"$2,100","$1,470 "
234,263,2020/12/25,150,$300,"$45,000","$31,500 "
447,137,2020/12/25,250,$150,"$37,500","$26,250 "
234,3,2020/12/25,100,$300,"$30,000","$21,000 "
448,8,2020/12/25,5,$120,$600,$420 
447,8,2020/12/25,3,$150,$450,$315 
561,3,2020/12/25,2,"$14,304","$28,608","$20,026 "
234,121,2020/12/26,6,$300,"$1,800","$1,260 "
231,121,2020/12/26,6,$300,"$1,800","$1,260 "
488,121,2020/12/26,5,$324,"$1,620","$1,134 "
490,121,2020/12/26,6,$324,"$1,944","$1,361 "
561,137,2020/12/26,2,"$14,304","$28,608","$20,026 "
573,137,2020/12/26,2,"$14,304","$28,608","$20,026 "
573,274,2020/12/27,8,"$14,304","$114,432","$80,102 "
574,274,2020/12/27,7,"$14,304","$100,128","$70,090 "
561,274,2020/12/27,6,"$14,304","$85,824","$60,077 "
561,5,2020/12/27,4,"$14,304","$57,216","$40,051 "
562,5,2020/12/27,3,"$14,304","$42,912","$30,038 "
574,5,2020/12/27,3,"$14,304","$42,912","$30,038 "
490,5,2020/12/27,9,$324,"$2,916","$2,041 "
448,121,2020/12/27,3,$120,$360,$252 
447,121,2020/12/27,250,$150,"$37,500","$26,250 "
234,5,2020/12/27,100,$300,"$30,000","$21,000 "
231,5,2020/12/27,6,$300,"$1,800","$1,260 "
488,5,2020/12/27,4,$324,"$1,296",$907 
490,285,2020/12/28,2,$324,$648,$454 
